ID,point_0,point_1,point_2,point_3,point_4,point_5,point_6,point_7
ck7oxaxbnpsg80758f1k7zgps,128,25,145,172,54,180,41,34
ck7oxbd9ecinj0866n2inms6o,177,72,148,189,75,169,104,52
ck7oxbof9psxs0758c59yqhd2,165,36,162,187,65,191,69,32
ck7oxbynr3juh087777nt25y6,176,46,172,217,57,213,67,31
ck7oxc9cn8tp40752mnsvorpf,167,39,167,199,57,199,57,35
ck7oxcll7cjdx0866pnlwo3hw,216,160,10,160,10,33,222,27
ck7oxcwlqkwrw081252fe6n8x,153,7,153,208,32,202,32,7
ck7oxd7zocjz10866mzr58a5p,198,164,28,158,32,52,198,59
ck7oxdozvpukw0758adxt8dc1,208,166,2,133,35,48,223,74
ck7oxdz82tvt0073145j1m7bh,186,156,27,156,43,81,184,76
ck7oxebtacl8g0866os23kohm,150,29,163,179,68,194,55,38
ck7oxentl8w7l0752di0kkwmt,156,22,156,183,48,183,53,22
ck7oxez08pw3z0758gzxvcz5o,166,9,166,179,58,192,54,9
ck7oxf9xm8vzj08070bnvxlzu,160,4,174,192,49,206,35,8
ck7oxfivdkzr20812lbb2typ8,199,160,20,139,22,62,186,84
ck7oxfu6g8xn5075213o0f4up,191,146,10,175,7,77,168,54
ck7oxg5ohtyjn0731zvtljrvw,199,151,14,166,4,54,184,39
ck7oxgiby3p4r0877a29u79oy,161,29,154,190,42,183,56,22
ck7oxhbyt8y4208075ajiuapl,196,152,5,149,16,76,185,84
ck7oxhmwt8z6f0752oiikkj78,176,155,32,155,32,64,172,67
ck7oxi3ny3qd50877nlauw86l,184,167,2,167,6,59,180,59
ck7oxiggepzig0758lpt17grq,160,28,136,183,38,162,66,12
ck7oxiqw4pznd0758ujrqjfz7,154,25,157,158,67,172,63,31
ck7oxj3kidg7l0874ifn51v27,173,19,169,178,62,185,66,12
ck7oxjfpi8zp10807fkeiaprx,169,11,172,171,68,181,62,11
ck7oxk2cll3qs0812l9ytqbu0,160,22,167,196,57,207,50,25
ck7oxkfdx91l50752fsubf2i7,218,164,32,164,32,59,213,59
ck7oxkp6kcr390866916yx8xp,164,147,1,115,36,58,182,83
ck7oxkyp9dhq20874jc8bk0yk,205,172,21,176,17,68,193,60
ck7oxl9403sqa0877gc1dcjqn,169,169,18,140,41,63,178,89
ck7oxlkq03syg0877bb67gou9,202,164,22,164,18,56,198,56
ck7oxlxovq236075803b8ta4v,177,175,77,203,31,52,127,24
ck7oxm81z92t00752yx58u6dp,215,173,41,169,41,63,215,67
ck7oxn67xdjiu08747o7v5q3k,214,161,0,170,29,86,214,73
ck7oxnhzn3ufr0877z3cdbv12,155,30,159,191,55,197,52,30
ck7oxntaoctni0866i0r02mkp,185,160,7,163,19,73,173,73
ck7oxo5emq43l0758owu078m1,214,148,16,141,36,66,211,70
ck7oxow84l7np0812a62rtyk4,217,165,13,182,19,76,204,66
ck7oxp8b295rc0752x90jpkf1,156,7,159,173,52,182,49,10
ck7oxpke4u6jr0731l3stpepq,212,175,9,154,20,35,218,45
ck7oxpw27l8hs08123s4zp3sm,219,142,35,155,22,36,206,23
ck7oxqswzl9bb0812vu7dgwoe,132,12,185,83,66,164,18,88
ck7oxr6b8l9n30812vf5js8im,170,147,21,136,24,39,174,50
ck7oxrjfyq74x0758emudxkvz,183,18,59,18,65,210,190,210
ck7oxrv9rla7d0812cmdmxjrg,130,47,48,64,70,184,147,173
ck7oxs5xy3ymm0877ctzktcu9,12,28,0,156,206,162,218,28
ck7oxsl94q85o0758a3v7ktn0,33,87,57,178,203,128,169,37
ck7oxt5r7lbb30812n6dtmuxc,75,44,150,58,116,173,48,153
ck7oxtggnu9pr0731e2ynmbnr,162,174,30,165,39,82,171,91
ck7oxtt6n98r80807e53uf83m,27,72,39,181,215,156,197,47
ck7oxu5o0q9i50758p8rhjvor,180,111,47,153,22,69,152,31
ck7oxuhzhczuz08663ckb3ud3,196,173,100,205,41,61,132,24
ck7oxurbd9asq0752wzjpy5yp,177,100,150,176,34,136,56,60
ck7oxv3rtqan407588s0duwuo,194,53,98,186,17,129,113,0
ck7oxvgtx9bsi0752i0jsdrux,182,101,138,178,21,104,69,31
ck7oxvure9b9t0807i0jjrkrh,177,85,155,152,58,115,73,48
ck7oxw7xsdsgq0874mt4d8a5z,125,20,185,80,91,179,26,119
ck7oxwk3z9d6w07527bgww8i5,177,124,49,152,30,70,158,42
ck7oxwy91lfzy0812xhsglm6h,142,28,162,167,73,183,56,40
ck7oxy25xqe7n0758kxyj7gfp,197,116,165,212,17,160,49,64
ck7oxyfryduzh08748e0pkgto,189,129,36,151,25,58,172,36
ck7oxyvf9d51l0866yh007bt9,201,142,15,170,10,51,186,32
ck7oxzgj69ff50807al74benq,146,16,221,59,115,190,47,140
ck7oxzvzouhdq0731r5xwpned,157,134,39,121,45,48,170,62
ck7oy0dpedx1e0874atnvbkc4,41,70,50,159,202,150,193,52
ck7oy0qs0ljy70812y0eqefw1,89,18,173,49,124,185,36,154
ck7oy11gl48f60877cbqm8nwm,166,167,13,153,23,62,170,72
ck7oy1d9udy2v0874090ohlpm,159,25,168,182,70,182,65,29
ck7oy1okylkzo0812ahtiuoev,164,49,139,176,52,156,83,33
ck7oy22e0dz2d0874bhtv943s,186,140,49,183,20,96,156,47
ck7oy2rgqd97c0866bhusu59w,118,23,190,79,90,195,22,135
ck7oy34lte03x0874ot8vxilr,163,28,158,174,56,174,66,24
ck7oy3fpx9k4v0752o7ca6wqe,187,114,82,149,61,86,166,51
ck7oy3uhaqkap0758vl4qpn7x,105,42,163,74,118,170,54,144
ck7oy48mv9kat0807mqx3qas3,155,50,150,176,66,171,76,45
ck7oy4kpxlnsq0812z6iuqm7o,173,148,35,172,20,82,159,63
ck7oy4ws6qlhk07586sy1b56a,173,37,178,180,91,185,86,42
ck7oy5bfh9m9j07520bz91i4p,153,69,131,189,54,178,76,53
ck7oy644we3nt08746yhfuwnb,171,37,158,193,61,185,69,28
ck7oy6gl1lpww0812hkyxyiav,184,150,81,184,33,38,125,9
ck7oy6ssxlqa70812aort8nzr,164,165,52,145,66,79,191,105
ck7oy7a9ze4u408748pqygpfq,175,153,20,164,9,66,164,55
ck7oy7prv4flp0877cot4kt35,158,166,63,191,26,40,118,16
ck7oy82phqowy0758uiugjdg1,193,105,134,173,20,82,79,13
ck7oy8hghdfaj0866xii7fmjf,204,137,116,192,35,49,123,2
ck7oy8tvvuqxe0731gtgd641q,166,54,143,170,67,157,94,40
ck7oy99kh9pb80807jquhl5z4,101,12,191,64,109,201,14,154
ck7oy9olw4hfc0877tbm6tjla,162,32,128,194,52,189,85,41
ck7oya83ulted0812m9xon1b8,142,21,142,157,54,157,54,21
ck7oyajjeustj0731kt4qy2jg,192,145,35,151,35,50,186,44
ck7oyax674igx08770qmaofhz,189,168,37,160,45,67,193,71
ck7oyb71wlu3z08123qxm5yu0,203,94,177,186,32,138,63,46
ck7oydij44jyx0877m238l1ov,148,10,204,83,98,173,42,105
ck7oye9q69tl80752eu3a5k4w,165,18,219,99,66,192,12,105
ck7oyeosblw260812jeb0xh82,133,22,204,94,74,219,12,143
ck7oygg23dl6408667s1cgctp,198,146,39,194,17,95,168,43
ck7oygv61qvuc0758tm8lffun,80,65,166,102,139,156,59,118
ck7oyh7txech30874x7w4z8gc,21,63,182,35,196,140,35,168
ck7oyhk0decr90874irtdgkrl,65,35,164,35,164,198,60,198
ck7oyhwyruy010731aw6t92wp,176,164,88,204,16,52,112,16
ck7oyid1n9wqp0752qd2gfsxo,140,38,159,164,75,178,61,47
ck7oyiracdmz80866l76kui2o,184,139,114,193,52,81,122,36
ck7oyj3ecuywx07316ryntfs2,127,4,206,60,99,200,29,139
ck7oyjkfg9xwd0752rko1nwte,50,17,162,21,162,193,50,193
ck7oyjy1em07d0812lb6a3zwi,60,69,150,85,134,143,38,133
ck7oyka0i9ygj075285pjkjhm,154,157,21,147,26,65,159,70
ck7oykorrqyq107587gw49hqe,209,147,60,199,32,105,176,59
ck7oykzyz9z7d07529gtwd2nz,63,38,159,42,154,193,58,188
ck7oylf0b9ylx0807v4vxmo0o,176,125,48,175,16,97,144,47
ck7oylq7um2120812dv7j7oa4,186,149,34,160,34,58,181,48
ck7oylzjgqzvj0758n59674b6,111,20,192,74,111,198,30,148
ck7oymdaw9zbz0807u1upccxr,127,20,202,88,97,207,15,144
ck7oynnsna0d10807ubjn1z9y,165,26,53,31,59,210,171,210
ck7oyog2aeio908745m3i0697,162,168,2,163,7,61,167,66
ck7oyou5q4t120877kemhyp2a,151,14,207,89,92,182,36,107
ck7oypbqma1bs0807wmk288n2,191,182,23,163,36,64,197,76
ck7oypmuo4tgf08771xu936io,197,74,153,161,22,90,66,3
ck7oypz0j4tmm08777v86yjdh,182,170,46,157,54,69,182,87
ck7oyqdgrr2so0758ih7ajg3r,180,163,23,172,23,73,176,60
ck7oyqrw3v4xm073133g93ez5,159,28,135,195,49,191,74,32
ck7oyr3ccm5kl08123ifbj285,221,179,22,179,22,54,221,54
ck7oyrfclm5om0812y3izckwc,201,151,27,168,16,62,184,39
ck7oyry5iekg50874ajeuze6c,157,48,117,179,37,155,77,25
ck7oysb0ma47a0752fkuwp2lc,172,46,167,219,55,214,65,41
ck7oysp3x4vh70877pou6mfal,114,43,171,90,88,189,31,136
ck7oyt6oaduqo0866b2w8iryp,131,28,51,131,117,196,201,89
ck7oyth24dv0708666tloayfs,20,55,16,161,183,165,187,60
ck7oyucafa5p10752mb2a6x09,70,5,158,21,126,157,38,141
ck7oyurcxa5zm0752i2l6snid,38,65,178,70,173,158,38,154
ck7oyv3kd4xff0877gfctobnk,208,135,32,141,26,32,202,26
ck7oyvvdh4y330877d6yy61l2,205,112,141,190,26,86,89,15
ck7oywa7av948073101uxaxkp,57,20,196,65,161,150,27,105
ck7oywm4fr7c30758roqwsgrr,178,160,49,170,49,89,173,84
ck7oywwifdxta0866qi3qvpoq,186,161,21,147,35,44,191,54
ck7oyx9e6dy6h0866hb71dbfo,18,51,27,158,190,116,176,9
ck7oyxozca7va0807025drnof,65,40,31,115,156,165,189,90
ck7oyy0ofmbhu0812xwp6g4zb,8,51,8,171,202,156,202,36
ck7oyyg2heq55087415at3ia8,222,167,39,179,27,61,210,49
ck7oyz0itr9xy0758l9mkc5ri,132,18,191,88,79,186,20,113
ck7oyzgy1aae8075244xnkooc,181,151,30,148,30,50,181,50
ck7oyzstfaaqg0752pajysrmn,68,41,206,83,180,174,41,126
ck7oz06f9erz50874l5d64m7s,49,36,19,143,195,182,219,70
ck7oz0i0cvddp07316embx9i6,171,50,77,60,67,216,166,216
ck7oz0t3arbwd0758rl52ukzl,37,25,6,112,124,162,155,81
ck7oz150aesy20874yubh38k5,173,32,61,26,55,209,167,215
ck7oz1ew1ve8d0731ymp38a11,171,178,7,173,13,74,171,74
ck7oz1qkarcsa0758xc9mcq6t,148,26,169,162,85,176,64,40
ck7oz2gocadxg0752rt7p2etj,54,56,185,100,158,187,26,138
ck7oz2tocvfjh0731jqtbh327,193,4,193,182,75,182,81,4
ck7oz37dx55ec0877n6xem1u2,117,19,207,71,121,209,35,157
ck7ozbhrjmq4s0812jl1imr0f,188,113,69,166,55,85,164,32
ck7ozj02jauno0807hivbg1tp,196,96,142,142,65,65,111,18
ck7ozjmskmz1c0812bl18gy5o,183,139,63,161,48,87,168,64
ck7ozk2n3vxwe0731z6zz4ctu,151,55,142,187,59,182,73,50
ck7ozkj48fdpe0874a8wgxe8q,208,155,40,183,29,77,191,55
ck7ozkyj9fe6o0874wrkosxeb,147,14,203,90,79,178,27,98
ck7ozliz3n1020812ybxcb0gm,118,13,216,55,146,209,48,167
ck7ozlxp9axef080728ikgfc6,50,50,7,123,148,166,182,87
ck7ozm947vzzl0731ewa3qqjh,98,16,41,158,131,195,188,48
ck7ozmxqew0gu0731cmbnqwjx,152,27,35,110,64,188,191,105
ck7oznhkqeplh0866tejfyh93,71,36,14,173,93,216,158,79
ck7oznvj0b0vq07527aisngpf,34,91,67,166,192,116,158,33
ck7ozosp4fhz008749tew99oo,48,35,43,165,128,165,128,35
ck7ozqhztw46b0731oidw9zcl,170,162,6,179,0,75,159,59
ck7ozqta5n63508129esfpdll,175,170,76,201,34,40,128,14
ck7ozr6gjfk1v0874pzmmclvu,172,50,172,179,92,179,87,55
ck7ozrhykw52u0731phwq5bto,202,142,53,174,37,84,186,57
ck7ozrtbgw595073102sixkfn,38,100,134,191,192,125,92,29
ck7ozs66fn75308120midx80n,26,51,115,182,190,126,101,5
ck7ozsj1hfkvt0874vmbcd7ud,30,81,30,168,168,168,168,73
ck7oztgshn7xh0812nd1of9yy,183,150,41,160,35,68,178,58
ck7oztv74b5uf0752epd8yg9n,140,26,44,34,56,190,160,182
ck7ozuvsss6eh0758iopvsepa,98,30,170,62,118,178,42,146
ck7ozvcddew8g086673o50004,182,37,97,21,70,160,155,176
ck7ozvsczn9t90812ij65bezr,157,57,62,57,56,197,151,191
ck7ozw6fqfnn608746ecanass,30,50,178,66,170,162,18,146
ck7ozwogkb6530807iss2qpgq,68,14,171,42,119,210,12,177
ck7ozyh935zl20877nk292y2i,188,145,38,162,38,70,179,54
ck7ozyxrwb7ky0807xcloca25,19,67,19,155,159,161,164,72
ck7ozzoj160kn08771alr3ec7,84,34,170,43,152,181,62,172
ck7p001y960vw08776xe8w2lw,21,98,118,191,176,129,79,36
ck7p00dqwfqkr087448ydxb68,154,42,71,47,67,187,154,179
ck7p01du2b9jg0807imiv9cxw,123,21,26,131,88,193,185,74
ck7p042j8sd480758odgf20vx,83,27,46,176,133,193,174,52
ck7p04fpsng4q0812wutqo9ho,69,41,50,200,148,190,158,22
ck7p04s3qbcb60807u8eh263c,46,52,34,120,152,145,170,70
ck7p052jlbe310752rc1x3h2k,34,66,44,146,165,127,151,48
ck7p07avsnihv081299wctin1,161,28,172,165,85,176,74,36
ck7p07pspbgeo07524200qgc2,182,106,58,167,22,88,143,28
ck7p0826wfwz908742lgygoih,27,44,210,51,210,166,20,159
ck7p08kzkfxf40874ashr6rhs,78,70,101,174,164,152,138,47
ck7p08xe4bfv40807g37yy4vu,124,25,21,128,73,194,187,95
ck7p09libbifm07526i9ntmyz,123,26,18,157,103,223,204,91
ck7p0ai4fbj6f0752c0elfylb,170,156,19,167,19,78,165,67
ck7p0br60bkhf07526gkhi97e,200,165,20,159,26,41,200,47
ck7p0cgutbjad0807ayzbir3p,171,154,18,169,7,75,160,53
ck7p0culqfa230866ia0aivku,23,88,119,183,181,121,82,26
ck7p0den0blpl0752e1jub66k,164,88,30,61,4,152,142,184
ck7p0eewa6ctj087734j9xcur,17,52,17,149,178,149,178,47
ck7p0eqolnozj0812se4lmigm,26,100,66,180,185,126,145,46
ck7p0fmtmfc2x086611lbptoc,126,12,20,130,88,199,198,81
ck7p0glsv6ee20877vqcrptgz,146,42,153,208,44,215,38,42
ck7p0gyqffd8e0866292irh79,39,51,34,146,183,156,188,61
ck7p0hfm7g4lt08745qqpc0vd,68,28,37,179,132,202,163,47
ck7p0hxltbpbw0752j73u9u98,149,56,79,52,74,159,145,164
ck7p0ibqe6fxn0877y4tixd3d,127,0,33,104,101,177,200,63
ck7p0j12xwrb10731rit9oqvh,100,28,34,175,126,216,192,68
ck7p0jchqbqd60752vw4yajp8,20,45,11,157,191,170,200,58
ck7p0jqw5ffk90866qko22tyr,122,36,180,94,89,177,31,119
ck7p0k2vjbp6y0807mz5gyaiw,20,78,35,195,220,176,205,59
ck7p0ker5ntgi0812rc0e8nai,0,72,0,187,186,181,179,65
ck7p0koy1sqtn0758465s3ego,17,87,36,178,185,140,162,45
ck7p0kz1xbq1a08073psn7xbm,53,61,73,191,153,181,138,46
ck7p0ld3obs2a0752v5duidnu,63,37,84,167,173,146,142,21
ck7p0lrhufh9y08661tdhtibq,46,39,29,115,152,149,165,73
ck7p0m2opfhgd0866hnqvs504,12,91,25,183,178,133,153,42
ck7p0mhfsnv5608126ue5s82p,91,61,98,180,173,180,166,53
ck7p0mtdxnvd90812hxzc2ed6,206,159,40,178,27,69,193,57
ck7p0n95ybt990752g4flmte6,25,75,39,154,169,131,155,47
ck7p0no9afily0866tgzjcfy9,80,11,34,94,163,173,216,86
ck7p0nzy8btrr0752a74jyjl0,103,22,41,141,120,180,177,62
ck7p0oanx6kja0877v79xopa8,38,27,33,123,177,144,187,43
ck7p0om88wv8t0731pe7tbuao,46,20,153,0,202,171,100,195
ck7p0oyajg9zv087439q9ndhb,64,32,25,134,171,168,205,56
ck7p0pg6lnx0y0812lk185bes,0,91,88,219,168,171,80,35
ck7p0q1brgalo0874oesj7dsb,45,59,45,150,184,150,184,59
ck7p0qrfffk1q08664neh4g9w,171,150,15,160,10,66,166,51
ck7p0rz1xwx2d0731383536tq,90,19,184,59,119,210,21,165
ck7p0t8fubuq50807conmn6ou,178,122,45,160,25,78,151,41
ck7p0v09obxuy0752eytei6g9,120,20,191,97,73,209,2,138
ck7p0vc26sxh407588sw3ztbd,24,17,144,2,160,189,40,205
ck7p0vpombya30752e5vk25rw,61,39,57,191,164,187,160,30
ck7p0w211fnch0866q7efwj7j,46,51,117,168,189,114,117,7
ck7p0wfoesy0s0758ut53gagw,62,43,48,188,142,192,146,43
ck7p0wuftgefs0874q5ltltpy,19,75,25,187,202,181,190,69
ck7p0x77dgemk0874h8y5hwdv,62,28,72,184,174,174,159,19
ck7p0xjgqx0cf0731sjombb2v,130,34,43,117,93,167,176,88
ck7p0y4flbxp90807quwdzrnp,47,42,14,123,138,176,171,95
ck7p0yjl0bzrs0752ki4tzctt,30,72,34,161,181,146,173,49
ck7p0yub8o2df0812ucsy6rp6,48,40,58,198,165,177,150,25
ck7p0zat5o2og0812onymd8te,154,146,98,196,17,103,79,59
ck7p0zok0fp840866mnhorwpz,152,149,105,197,23,122,71,75
ck7p101fdgg7i0874dix1tid8,67,29,46,180,145,190,161,39
ck7p10c22t0an07580bqrifwa,26,65,26,164,188,164,182,65
ck7p10oymc1180752k426pxlh,124,18,185,84,77,180,19,115
ck7p110prx2ac0731dqx07meg,71,24,50,185,148,199,169,31
ck7p11c4vgh1p0874sbtlhxjk,20,46,63,211,169,188,130,19
ck7p11qf9x2qt0731xom9necy,103,20,46,157,134,195,191,58
ck7p126fwx33z0731fvgtjzos,86,40,168,59,127,205,44,178
ck7p12le7o4qs0812tvk7a5qf,45,24,13,112,141,160,181,72
ck7p12ysffr8x0866zeo58azo,10,66,1,159,169,187,187,94
ck7p13e9tfrk00866bjaqxtke,92,18,69,167,167,179,184,30
ck7p141who5sg081211st40an,63,12,177,25,156,197,45,186
ck7p14fb06u730877y7xi78v8,70,20,32,177,132,201,175,43
ck7p14zdpx4mw0731amxv16z9,81,30,36,160,116,195,170,65
ck7p15diax4rx07312xmg6dtm,70,19,26,155,118,185,162,48
ck7p15pcwc3s30752yw6huhih,36,58,29,151,171,158,178,61
ck7p161wcgjl40874kq8hvq4i,13,132,68,217,203,92,138,17
ck7p16ex4c42w075243mfabw9,61,43,38,128,161,159,185,74
ck7p16u44c47f0752hm4dadp4,205,138,42,162,30,59,187,41
ck7p17prut3ve0758qevgq55a,184,131,111,200,4,86,74,20
ck7p18ej8t44m0758tznhv0js,197,101,69,183,23,101,147,23
ck7p1936ax5zz073123ysuyyu,71,31,144,55,96,182,23,153
ck7p19hbox69s0731lefb5dfp,199,172,28,172,34,60,199,60
ck7p1c5eio8qu0812xe3bm1l6,16,99,59,180,186,110,140,29
ck7p1cro7x7is0731xvkr1dd4,177,116,86,170,45,67,124,17
ck7p1dis4c4vv0807ep19d8tv,82,53,44,109,138,171,175,109
ck7p1du8zo9br0812pg3d7lmk,53,58,46,152,202,145,196,52
ck7p1ecx9o9je081258vmo921,97,33,15,167,101,218,183,85
ck7p1fxzoc5oq08074wo128xz,74,34,53,204,161,216,182,46
ck7p1gl7hgndy0874qp67a0z9,47,57,112,171,186,126,117,12
ck7p1h14rc7u10752csktaxm3,144,11,181,84,62,162,34,89
ck7p1hex1c82j07525avmbzgd,22,86,45,180,202,131,175,37
ck7p1hsb6x9890731v05tq5z7,31,75,17,183,189,169,194,57
ck7p1i69mt7v60758n2hrb0fn,64,64,37,138,159,159,186,84
ck7p1iijnt7zo07581gqjqmdq,219,140,56,140,62,37,219,37
ck7p1ivwsx9p40731wra1ixh6,203,183,5,161,21,33,219,60
ck7p1jbt9x9uh0731e6lq3flg,115,30,13,121,74,194,176,91
ck7p1jrlyxa1n0731229jbehd,47,43,32,133,171,158,186,63
ck7p1khf5c7bt0807h3y49qa6,25,36,86,204,183,168,127,5
ck7p1laq2oc8j0812zlqvv6jy,187,47,82,8,27,167,132,207
ck7p1lq70c9y60752wrpy0nrj,177,2,80,14,67,171,173,162
ck7p1m93dgq7y08746e9v4u1z,28,58,32,147,168,133,158,49
ck7p1mrc3t9u707589wl3us59,41,64,41,151,178,151,178,64
ck7p1n5h4od0508125fchl8vo,10,61,14,159,173,147,164,49
ck7p1ninic8r00807qrkcb82c,168,34,83,22,60,161,146,172
ck7p1ntj0c8wf0807wvksda1z,210,172,48,147,60,47,222,66
ck7p1oao2cb92075294qlok7y,44,59,31,136,168,154,181,72
ck7p1opbqodsu08128nptsjeh,66,57,38,163,176,208,203,94
ck7p1p2qmtazd07582yom1n3n,60,9,33,201,138,210,165,9
ck7p1q2hkgs1j0874p1ewjors,41,66,41,155,188,155,188,66
ck7p1qguptbhu0758tkhqyp4b,12,62,18,177,205,159,193,44
ck7p1qyaf72zs0877e846fjyz,67,34,33,186,130,207,160,51
ck7p1r807ca8l0807lo6rizg1,130,40,57,56,83,181,156,165
ck7p1rn16tbxu0758cgcr3wd5,77,44,23,181,105,214,159,72
ck7p1s17100sk0950kjj3osil,95,37,56,140,117,165,156,58
ck7p1snxy011n0950gk00o5pt,144,22,3,128,73,211,210,106
ck7p1t1z1ofhh08127aintb4r,115,32,38,130,101,179,178,81
ck7p1thvcofmm0812c81jk29b,102,50,189,46,134,151,33,151
ck7p1tylxcdga0752otiwphfl,92,43,67,148,136,167,161,55
ck7p1udkocdmh0752sm72sefp,48,71,148,78,133,132,40,132
ck7p1usw0cdt807527xw9l1pb,68,75,46,165,106,179,128,90
ck7p1v7sp023n09502fkt6h7f,2,100,22,155,196,100,167,56
ck7p1vlnhoggj0812vgp787ee,94,33,52,145,123,169,164,57
ck7p1vz5logm30812uxc5n8l4,28,88,145,175,193,97,77,10
ck7p1wagn02ie095080bhpr5p,87,37,80,152,148,166,162,44
ck7p1wxbhg3g70866unar3hkh,149,28,220,72,67,187,7,132
ck7p1xer0033m0950z4p7htk7,150,17,71,17,65,144,150,150
ck7p1xx5l03a10950q3ro907h,173,180,42,189,42,114,173,105
ck7p1y9wx03he0950p0ht2e02,183,143,26,171,14,76,168,53
ck7p1yngx03mn09505hvofjqo,204,150,18,172,29,106,204,84
ck7p1z7f6oi9a08123mrai8id,24,95,94,184,150,142,80,49
ck7p1zmahgw6y0874r8qshvya,42,88,136,189,201,146,100,38
ck7p203sm04ef0950wnwlzood,149,13,54,25,58,171,166,154
ck7p20iepcgfw0752mc651ewv,142,53,190,88,45,159,10,115
ck7p20vovgwxb0874pxu1y3l1,42,64,101,196,180,150,114,24
ck7p217pjg5t808666t028qqc,38,90,30,186,182,194,182,98
ck7p21pwgtgea075840c3j6op,94,35,62,99,165,150,190,79
ck7p2247ig6a008661iw34fzc,186,158,8,172,13,74,181,60
ck7p22haq05n00950irr6m79f,67,52,33,116,130,174,169,111
ck7p22vbcok940812m45618qv,114,24,21,129,95,185,176,80
ck7p23d54cfqz0807red2nlx9,11,88,90,167,136,114,50,42
ck7p23q1othde0758sjykkhku,97,43,35,137,97,174,160,81
ck7p24zr679l00877t74jimt0,140,37,19,114,75,183,196,93
ck7p25bj7olk10812etrzm8vm,36,83,145,153,183,89,74,25
ck7p25oapolt70812en881nqs,74,12,33,118,168,183,215,94
ck7p266aw07fv0950ilgcf8se,116,40,73,109,177,178,220,109
ck7p26i9ychcm0807gmkcq4om,96,36,47,135,109,160,159,67
ck7p26vu8cjmw07525tq2q5il,30,73,26,154,182,149,178,69
ck7p275j3cjp80752wryio2p7,0,71,21,172,208,113,176,23
ck7p27ltx7atr08776esoddfb,154,139,44,144,40,78,150,73
ck7p28jgng99e0866g64m0xc1,15,104,75,199,219,109,139,15
ck7p28xm2ci9k0807p7ysn7yt,169,183,12,208,3,108,153,84
ck7p2a5al7c5z0877xp83yba6,94,7,183,16,175,159,85,150
ck7p2ahvitkqd07588zosmr3i,13,88,2,159,215,131,209,66
ck7p2b08atl2r07588o7teq2l,23,122,68,173,164,103,113,45
ck7p2bbsrclup0752nwpls6d8,10,84,141,216,211,131,87,7
ck7p2byz8gb810866err1a99i,125,60,52,139,96,190,175,111
ck7p2cbtfcmcu07529l6s508t,66,31,20,136,93,163,139,51
ck7p2cufntlyi07587lhda4kx,186,127,22,163,18,119,166,83
ck7p2daaegbwu0866ivf9i1fa,116,43,35,136,97,186,178,87
ck7p2do6r7e4r0877svh5taw0,109,27,17,136,91,199,177,90
ck7p2e2gt0bj80950o3ldakaa,140,77,60,77,60,221,148,221
ck7p2ee35clkx0807tkas2rpv,131,25,95,169,185,196,221,43
ck7p2eox3oqpr08120zfaegv1,46,92,33,156,197,122,192,53
ck7p2f0nyco040752n0151unl,47,83,84,189,152,164,109,59
ck7p2fe460ci70950q6gocdfj,123,66,46,136,88,185,165,115
ck7p2fs49to1k0758j6t8bt4f,165,58,74,66,74,199,165,199
ck7p2g6or0d520950debuli63,117,69,187,74,99,149,19,139
ck7p2gi9ztomx0758zpgs2jhc,20,107,43,204,192,175,170,77
ck7p2h1x4gei70866n1t5161b,111,27,52,33,68,139,127,129
ck7p2hgbxcpsn0752x3q2ur7c,106,67,87,153,139,166,159,80
ck7p2hwc9gf5y0866rup0gm3p,205,108,35,177,6,105,161,43
ck7p2i97ztpwa0758vdrosdq7,48,38,40,182,136,190,144,46
ck7p2ilo5otf30812w9q35nzv,44,84,73,156,189,112,160,40
ck7p2ixbeh7bu08743lwu4mwn,216,152,4,165,4,53,204,40
ck7p2jkw4ggu30866a7cmma5b,118,61,31,111,85,144,176,86
ck7p2k8w30gn40950ejilvjcv,0,48,9,164,199,156,199,40
ck7p2knmx0gzk09501j667vnu,195,166,70,179,63,100,188,87
ck7p2l0gmcr8x0807j7j9wh1i,139,22,19,38,35,215,165,199
ck7p2li7zcrkf0807z7nynpt9,177,34,10,107,47,175,219,92
ck7p2m4h10ieh09505btm4jp2,145,161,57,142,82,18,169,24
ck7p2mzyhgjty0866kncwm9me,177,190,27,190,27,94,177,94
ck7p2p36acu550807xoulbx7j,202,104,129,181,0,82,77,13
ck7p2pgltgli70866edcdiscn,171,37,222,72,54,149,13,103
ck7p2pt4chcw00874dmd05qkn,21,99,127,172,172,105,66,32
ck7p2q5h6gm3p08667f4kdcxd,83,33,48,110,160,159,195,82
ck7p2qhtacv7x08070a0r52xp,154,140,32,146,32,72,147,65
ck7p2qvljcxl00752hmuuwin9,16,89,32,174,191,129,167,48
ck7p2ray0cvs80807pxq51j1q,15,94,21,170,145,165,139,88
ck7p2rnhbcy8e0752179bqc5h,39,107,121,189,177,133,95,46
ck7p2s1vb0mpg0950se9v9hwf,55,83,55,173,189,173,189,92
ck7p2slfn7qbp0877ae3sjsaj,220,125,151,177,73,56,151,13
ck7p2sx3utyjh0758s9oxzcfh,193,161,35,151,50,59,203,70
ck7p2ta4w7qxe0877i7gvo4ya,21,87,44,177,195,143,172,48
ck7p2tps2p2j30812819oobbi,196,115,56,199,14,108,147,31
ck7p2u3kchga20874kgy3nk29,58,28,40,100,149,131,161,58
ck7p2uu0md0w607521d78n709,111,43,53,146,116,181,174,77
ck7p2v7pup3qu0812alv04fm3,8,94,33,184,202,124,167,40
