ID,Label
ck7opgdjo1h9o0807vy3ll1on,"{""points"":[{""geometry"":[{""x"":434,""y"":484},{""x"":421,""y"":689},{""x"":291,""y"":682},{""x"":299,""y"":476}]}]}"
ck7opgpfb5ysy0874s03awp7n,"{""points"":[{""geometry"":[{""x"":459,""y"":727},{""x"":473,""y"":957},{""x"":329,""y"":963},{""x"":320,""y"":733}]}]}"
ck7oph2rp5zbj0874sm9gmus1,"{""points"":[{""geometry"":[{""x"":402,""y"":506},{""x"":406,""y"":722},{""x"":269,""y"":721},{""x"":269,""y"":505}]}]}"
ck7ophfiqw9is0877le2g8s0l,"{""points"":[{""geometry"":[{""x"":495,""y"":587},{""x"":412,""y"":873},{""x"":230,""y"":817},{""x"":320,""y"":532}]}]}"
ck7ophsicwa1e0877f2blns0j,"{""points"":[{""geometry"":[{""x"":392,""y"":542},{""x"":397,""y"":708},{""x"":295,""y"":711},{""x"":289,""y"":547}]}]}"
ck7opi7ghdne50812tbioq9u3,"{""points"":[{""geometry"":[{""x"":334,""y"":531},{""x"":352,""y"":767},{""x"":200,""y"":782},{""x"":183,""y"":542}]}]}"
ck7opijp8il740758of7cwcpg,"{""points"":[{""geometry"":[{""x"":401,""y"":526},{""x"":410,""y"":717},{""x"":290,""y"":722},{""x"":280,""y"":534}]}]}"
ck7opix62wbs50877gq9hix32,"{""points"":[{""geometry"":[{""x"":393,""y"":585},{""x"":360,""y"":749},{""x"":255,""y"":728},{""x"":290,""y"":563}]}]}"
ck7opjc3y1ljm0807a2eb06gl,"{""points"":[{""geometry"":[{""x"":420,""y"":501},{""x"":420,""y"":791},{""x"":232,""y"":785},{""x"":244,""y"":503}]}]}"
ck7opjqke1m740807nho6eep4,"{""points"":[{""geometry"":[{""x"":418,""y"":539},{""x"":430,""y"":767},{""x"":282,""y"":774},{""x"":276,""y"":544}]}]}"
ck7opk3qndq9d0812r0jtutzs,"{""points"":[{""geometry"":[{""x"":474,""y"":668},{""x"":434,""y"":840},{""x"":324,""y"":814},{""x"":366,""y"":642}]}]}"
ck7opkio31owq0752d7ihziv8,"{""points"":[{""geometry"":[{""x"":457,""y"":594},{""x"":470,""y"":821},{""x"":323,""y"":823},{""x"":319,""y"":600}]}]}"
ck7opkv1qmo2x07315q6u68el,"{""points"":[{""geometry"":[{""x"":424,""y"":414},{""x"":431,""y"":661},{""x"":280,""y"":666},{""x"":267,""y"":422}]}]}"
ck7oplc08ip6b0758myessk2k,"{""points"":[{""geometry"":[{""x"":440,""y"":518},{""x"":418,""y"":845},{""x"":210,""y"":833},{""x"":217,""y"":507}]}]}"
ck7oplps91osv0807oszm03d4,"{""points"":[{""geometry"":[{""x"":457,""y"":491},{""x"":466,""y"":724},{""x"":312,""y"":732},{""x"":309,""y"":497}]}]}"
ck7opm3i0667y0874totbjqbl,"{""points"":[{""geometry"":[{""x"":388,""y"":544},{""x"":354,""y"":707},{""x"":249,""y"":688},{""x"":283,""y"":520}]}]}"
ck7opmk8767240874a3c5tiab,"{""points"":[{""geometry"":[{""x"":467,""y"":552},{""x"":438,""y"":866},{""x"":236,""y"":852},{""x"":270,""y"":530}]}]}"
ck7opmxxc5ghu0866j9p3eyp9,"{""points"":[{""geometry"":[{""x"":407,""y"":540},{""x"":410,""y"":779},{""x"":260,""y"":778},{""x"":255,""y"":544}]}]}"
ck7opn9d41r6l0807yaqn09vr,"{""points"":[{""geometry"":[{""x"":461,""y"":596},{""x"":410,""y"":802},{""x"":275,""y"":764},{""x"":334,""y"":563}]}]}"
ck7opnn8z68xo0874xiqfk4zn,"{""points"":[{""geometry"":[{""x"":399,""y"":516},{""x"":420,""y"":742},{""x"":269,""y"":749},{""x"":256,""y"":520}]}]}"
ck7opnzvzmsu70731aaai9b86,"{""points"":[{""geometry"":[{""x"":333,""y"":618},{""x"":346,""y"":872},{""x"":182,""y"":881},{""x"":177,""y"":623}]}]}"
ck7opoeshdwbm0812j6tpcz57,"{""points"":[{""geometry"":[{""x"":449,""y"":513},{""x"":447,""y"":836},{""x"":239,""y"":844},{""x"":230,""y"":516}]}]}"
ck7opoqsk1tps0807hjwdrxuu,"{""points"":[{""geometry"":[{""x"":340,""y"":557},{""x"":334,""y"":761},{""x"":204,""y"":757},{""x"":210,""y"":556}]}]}"
ck7opp43y6bc80874z07w1wsq,"{""points"":[{""geometry"":[{""x"":342,""y"":685},{""x"":350,""y"":864},{""x"":236,""y"":870},{""x"":226,""y"":691}]}]}"
ck7opqdlj1xmu0752ak4gxbp9,"{""points"":[{""geometry"":[{""x"":517,""y"":537},{""x"":395,""y"":833},{""x"":209,""y"":756},{""x"":333,""y"":458}]}]}"
ck7opqwbrwnql0877hbk2b9rk,"{""points"":[{""geometry"":[{""x"":413,""y"":471},{""x"":407,""y"":713},{""x"":258,""y"":711},{""x"":257,""y"":466}]}]}"
ck7opts1v21br0752iu7x00yx,"{""points"":[{""geometry"":[{""x"":385,""y"":615},{""x"":395,""y"":800},{""x"":275,""y"":802},{""x"":275,""y"":617}]}]}"
ck7or738cf01v0812jrn07l14,"{""points"":[{""geometry"":[{""x"":513,""y"":578},{""x"":512,""y"":863},{""x"":323,""y"":864},{""x"":327,""y"":575}]}]}"
ck7or7lcjf0x408126slx7y7q,"{""points"":[{""geometry"":[{""x"":411,""y"":483},{""x"":459,""y"":845},{""x"":222,""y"":866},{""x"":193,""y"":513}]}]}"
ck7or82y8f1jn0812y5lt1gn6,"{""points"":[{""geometry"":[{""x"":450,""y"":466},{""x"":449,""y"":772},{""x"":257,""y"":783},{""x"":243,""y"":470}]}]}"
ck7or8m26xpr608772ho5ol5m,"{""points"":[{""geometry"":[{""x"":384,""y"":559},{""x"":373,""y"":759},{""x"":246,""y"":752},{""x"":259,""y"":552}]}]}"
ck7or8xyh30y807528tkjfpn8,"{""points"":[{""geometry"":[{""x"":527,""y"":468},{""x"":532,""y"":706},{""x"":372,""y"":700},{""x"":377,""y"":463}]}]}"
ck7or9b8i7h200874q9k6ooa2,"{""points"":[{""geometry"":[{""x"":513,""y"":575},{""x"":411,""y"":927},{""x"":187,""y"":860},{""x"":298,""y"":505}]}]}"
ck7or9n8lk16e0758l8jhpxx0,"{""points"":[{""geometry"":[{""x"":443,""y"":735},{""x"":411,""y"":870},{""x"":324,""y"":850},{""x"":359,""y"":714}]}]}"
ck7or9zhb31a10807dn1mxe4a,"{""points"":[{""geometry"":[{""x"":403,""y"":663},{""x"":407,""y"":843},{""x"":292,""y"":843},{""x"":294,""y"":663}]}]}"
ck7orag0sxs6e08776u1462om,"{""points"":[{""geometry"":[{""x"":528,""y"":351},{""x"":559,""y"":839},{""x"":244,""y"":851},{""x"":229,""y"":377}]}]}"
ck7orawb9xsr50877zmuv1bld,"{""points"":[{""geometry"":[{""x"":359,""y"":552},{""x"":383,""y"":874},{""x"":176,""y"":891},{""x"":151,""y"":569}]}]}"
ck7orb9qq7jq90874tnjdb37j,"{""points"":[{""geometry"":[{""x"":428,""y"":499},{""x"":404,""y"":751},{""x"":242,""y"":740},{""x"":266,""y"":489}]}]}"
ck7orbnrnk3uu0758w8mjowxe,"{""points"":[{""geometry"":[{""x"":379,""y"":576},{""x"":414,""y"":740},{""x"":310,""y"":763},{""x"":276,""y"":599}]}]}"
ck7orc1oto4d40731afpi9weo,"{""points"":[{""geometry"":[{""x"":330,""y"":587},{""x"":340,""y"":748},{""x"":236,""y"":755},{""x"":231,""y"":593}]}]}"
ck7orcvmf35am0807kp7gjhdd,"{""points"":[{""geometry"":[{""x"":432,""y"":488},{""x"":413,""y"":684},{""x"":291,""y"":670},{""x"":311,""y"":481}]}]}"
ck7ord9pj36kx0752f0v72306,"{""points"":[{""geometry"":[{""x"":407,""y"":555},{""x"":439,""y"":756},{""x"":296,""y"":772},{""x"":277,""y"":562}]}]}"
ck7ordmjcxwcs0877jxhumlub,"{""points"":[{""geometry"":[{""x"":428,""y"":526},{""x"":420,""y"":837},{""x"":228,""y"":833},{""x"":228,""y"":525}]}]}"
ck7ordyl67n960874iv28ndi5,"{""points"":[{""geometry"":[{""x"":392,""y"":334},{""x"":391,""y"":615},{""x"":223,""y"":617},{""x"":207,""y"":333}]}]}"
ck7ore9eg370m0807xnp98fla,"{""points"":[{""geometry"":[{""x"":442,""y"":557},{""x"":457,""y"":792},{""x"":304,""y"":800},{""x"":300,""y"":565}]}]}"
ck7orel2t37f608073gbjzs1w,"{""points"":[{""geometry"":[{""x"":511,""y"":433},{""x"":525,""y"":676},{""x"":373,""y"":684},{""x"":360,""y"":445}]}]}"
ck7orf4gnfao008124xqpq3vo,"{""points"":[{""geometry"":[{""x"":455,""y"":583},{""x"":387,""y"":850},{""x"":213,""y"":800},{""x"":291,""y"":541}]}]}"
ck7orfhbn6xmz08666r26q3hb,"{""points"":[{""geometry"":[{""x"":427,""y"":228},{""x"":443,""y"":420},{""x"":330,""y"":431},{""x"":311,""y"":241}]}]}"
ck7orfuaz6y2g0866ce7bby8p,"{""points"":[{""geometry"":[{""x"":464,""y"":576},{""x"":452,""y"":893},{""x"":236,""y"":871},{""x"":277,""y"":559}]}]}"
ck7org5t239990807i8vp75td,"{""points"":[{""geometry"":[{""x"":391,""y"":486},{""x"":416,""y"":783},{""x"":230,""y"":807},{""x"":189,""y"":506}]}]}"
ck7orggoa39o80807dqrxiucl,"{""points"":[{""geometry"":[{""x"":493,""y"":592},{""x"":497,""y"":833},{""x"":325,""y"":825},{""x"":340,""y"":579}]}]}"
ck7orh0703ae408074za35w7m,"{""points"":[{""geometry"":[{""x"":471,""y"":487},{""x"":432,""y"":796},{""x"":237,""y"":766},{""x"":280,""y"":461}]}]}"
ck7orhewo3awk0807q7z47xuk,"{""points"":[{""geometry"":[{""x"":359,""y"":338},{""x"":327,""y"":550},{""x"":195,""y"":524},{""x"":228,""y"":310}]}]}"
ck7oriiajfeip0812ws4z6a86,"{""points"":[{""geometry"":[{""x"":350,""y"":608},{""x"":365,""y"":835},{""x"":215,""y"":840},{""x"":214,""y"":611}]}]}"
ck7oriufx3d9r0752euz8pq1o,"{""points"":[{""geometry"":[{""x"":417,""y"":603},{""x"":419,""y"":768},{""x"":313,""y"":768},{""x"":313,""y"":602}]}]}"
ck7orle7174qg0866t8gc6efa,"{""points"":[{""geometry"":[{""x"":511,""y"":579},{""x"":509,""y"":862},{""x"":327,""y"":862},{""x"":327,""y"":575}]}]}"
ck7orn00iohsm0731ff6ishi9,"{""points"":[{""geometry"":[{""x"":412,""y"":484},{""x"":457,""y"":844},{""x"":223,""y"":865},{""x"":195,""y"":512}]}]}"
ck7ornofaoin80731tysajbu7,"{""points"":[{""geometry"":[{""x"":356,""y"":403},{""x"":330,""y"":581},{""x"":222,""y"":565},{""x"":245,""y"":387}]}]}"
ck7oro022fkw40812ke94viec,"{""points"":[{""geometry"":[{""x"":439,""y"":522},{""x"":425,""y"":701},{""x"":299,""y"":687},{""x"":323,""y"":509}]}]}"
ck7oroelcy95q08770f0lv613,"{""points"":[{""geometry"":[{""x"":488,""y"":439},{""x"":495,""y"":816},{""x"":255,""y"":810},{""x"":253,""y"":447}]}]}"
ck7oroeuqkjg507585fpxbskr,"{""points"":[{""geometry"":[{""x"":355,""y"":405},{""x"":331,""y"":583},{""x"":224,""y"":565},{""x"":243,""y"":388}]}]}"
ck7oropwj78ik086671gj4tqx,"{""points"":[{""geometry"":[{""x"":424,""y"":536},{""x"":398,""y"":785},{""x"":241,""y"":770},{""x"":263,""y"":523}]}]}"
ck7orp6clok810731p1uvepud,"{""points"":[{""geometry"":[{""x"":417,""y"":540},{""x"":437,""y"":879},{""x"":220,""y"":893},{""x"":201,""y"":551}]}]}"
ck7orpipm79bt0866wcl19g6e,"{""points"":[{""geometry"":[{""x"":434,""y"":601},{""x"":420,""y"":780},{""x"":304,""y"":768},{""x"":323,""y"":591}]}]}"
ck7orpmmh3l670752wuh96983,"{""points"":[{""geometry"":[{""x"":440,""y"":522},{""x"":425,""y"":701},{""x"":299,""y"":688},{""x"":323,""y"":510}]}]}"
ck7orpumlokzu07315ots2vuv,"{""points"":[{""geometry"":[{""x"":383,""y"":666},{""x"":388,""y"":880},{""x"":252,""y"":881},{""x"":254,""y"":666}]}]}"
ck7orq75p81fz0874uyqbwh5n,"{""points"":[{""geometry"":[{""x"":427,""y"":616},{""x"":429,""y"":871},{""x"":261,""y"":861},{""x"":274,""y"":607}]}]}"
ck7orqjohfnoy0812pzzffwl4,"{""points"":[{""geometry"":[{""x"":427,""y"":537},{""x"":402,""y"":785},{""x"":243,""y"":770},{""x"":262,""y"":523}]}]}"
ck7orqock827i0874h3fv8xuh,"{""points"":[{""geometry"":[{""x"":387,""y"":556},{""x"":380,""y"":732},{""x"":267,""y"":729},{""x"":275,""y"":551}]}]}"
ck7orr1vikmoe0758b4ezaxmh,"{""points"":[{""geometry"":[{""x"":488,""y"":552},{""x"":469,""y"":756},{""x"":338,""y"":745},{""x"":350,""y"":542}]}]}"
ck7orrlzjonh807311g64bhs6,"{""points"":[{""geometry"":[{""x"":384,""y"":666},{""x"":388,""y"":880},{""x"":252,""y"":881},{""x"":255,""y"":667}]}]}"
ck7orrm8d3mqs0807efsbsfb9,"{""points"":[{""geometry"":[{""x"":628,""y"":514},{""x"":517,""y"":860},{""x"":305,""y"":782},{""x"":412,""y"":451}]}]}"
ck7orrz827cva0866m7kfz3it,"{""points"":[{""geometry"":[{""x"":422,""y"":434},{""x"":407,""y"":699},{""x"":240,""y"":699},{""x"":251,""y"":428}]}]}"
ck7orsbe7fqbv0812ndubzbel,"{""points"":[{""geometry"":[{""x"":456,""y"":427},{""x"":468,""y"":851},{""x"":205,""y"":863},{""x"":173,""y"":440}]}]}"
ck7orsmce7dmw0866kbwitm81,"{""points"":[{""geometry"":[{""x"":411,""y"":614},{""x"":414,""y"":777},{""x"":311,""y"":778},{""x"":309,""y"":616}]}]}"
ck7ort0plfrat0812y1drlz44,"{""points"":[{""geometry"":[{""x"":391,""y"":529},{""x"":431,""y"":790},{""x"":247,""y"":808},{""x"":224,""y"":538}]}]}"
ck7ort0q1kpgj0758dolqab7c,"{""points"":[{""geometry"":[{""x"":386,""y"":556},{""x"":380,""y"":733},{""x"":267,""y"":729},{""x"":275,""y"":552}]}]}"
ck7ortb2b7eh20866neyau3ra,"{""points"":[{""geometry"":[{""x"":456,""y"":713},{""x"":431,""y"":963},{""x"":275,""y"":938},{""x"":309,""y"":694}]}]}"
ck7ortn3q7euk0866gif041co,"{""points"":[{""geometry"":[{""x"":400,""y"":264},{""x"":401,""y"":478},{""x"":273,""y"":474},{""x"":270,""y"":263}]}]}"
ck7oru3idfsiz0812x5xi3ik8,"{""points"":[{""geometry"":[{""x"":452,""y"":532},{""x"":429,""y"":785},{""x"":266,""y"":780},{""x"":280,""y"":523}]}]}"
ck7orufho3r8i07529lu0lk3l,"{""points"":[{""geometry"":[{""x"":386,""y"":506},{""x"":396,""y"":786},{""x"":219,""y"":793},{""x"":204,""y"":515}]}]}"
ck7orus5w7fy20866g5oqfekx,"{""points"":[{""geometry"":[{""x"":345,""y"":528},{""x"":361,""y"":763},{""x"":212,""y"":775},{""x"":197,""y"":536}]}]}"
ck7orvab6orxa0731jyogcgp3,"{""points"":[{""geometry"":[{""x"":439,""y"":573},{""x"":452,""y"":807},{""x"":305,""y"":815},{""x"":293,""y"":581}]}]}"
ck7orvm347h4o0866p1oa58tb,"{""points"":[{""geometry"":[{""x"":427,""y"":491},{""x"":410,""y"":684},{""x"":290,""y"":671},{""x"":304,""y"":482}]}]}"
ck7orvz7hfut10812xat74f4b,"{""points"":[{""geometry"":[{""x"":463,""y"":543},{""x"":448,""y"":975},{""x"":150,""y"":949},{""x"":206,""y"":520}]}]}"
ck7orwco03sa30807nimqwzve,"{""points"":[{""geometry"":[{""x"":380,""y"":590},{""x"":371,""y"":705},{""x"":300,""y"":700},{""x"":308,""y"":587}]}]}"
ck7orwpi23ssg0807nxnrbno9,"{""points"":[{""geometry"":[{""x"":407,""y"":512},{""x"":391,""y"":657},{""x"":299,""y"":647},{""x"":315,""y"":503}]}]}"
ck7orx1c1ku2q0758gkcssltb,"{""points"":[{""geometry"":[{""x"":479,""y"":602},{""x"":465,""y"":730},{""x"":262,""y"":703},{""x"":280,""y"":578}]}]}"
ck7orxevxfwix0812c4kkqnuf,"{""points"":[{""geometry"":[{""x"":376,""y"":677},{""x"":377,""y"":869},{""x"":253,""y"":869},{""x"":257,""y"":676}]}]}"
ck7orxs2z3tyi08077zcw8a84,"{""points"":[{""geometry"":[{""x"":402,""y"":505},{""x"":415,""y"":778},{""x"":243,""y"":785},{""x"":232,""y"":514}]}]}"
ck7ory8cb7kd00866j8z4mjct,"{""points"":[{""geometry"":[{""x"":423,""y"":644},{""x"":432,""y"":822},{""x"":319,""y"":827},{""x"":307,""y"":650}]}]}"
ck7oryk53kvrf0758n49xw492,"{""points"":[{""geometry"":[{""x"":405,""y"":629},{""x"":407,""y"":794},{""x"":302,""y"":794},{""x"":302,""y"":631}]}]}"
ck7oryvjhow1007315g2jw2fn,"{""points"":[{""geometry"":[{""x"":440,""y"":523},{""x"":425,""y"":701},{""x"":299,""y"":686},{""x"":324,""y"":510}]}]}"
ck7orzdjgfyr008129q66vbhf,"{""points"":[{""geometry"":[{""x"":406,""y"":523},{""x"":412,""y"":700},{""x"":296,""y"":703},{""x"":292,""y"":526}]}]}"
ck7orzqkjfz4x0812f0v4u9zd,"{""points"":[{""geometry"":[{""x"":411,""y"":488},{""x"":410,""y"":678},{""x"":291,""y"":677},{""x"":293,""y"":487}]}]}"
ck7os01cokxj907589bs8bswx,"{""points"":[{""geometry"":[{""x"":428,""y"":564},{""x"":432,""y"":791},{""x"":287,""y"":795},{""x"":286,""y"":563}]}]}"
ck7os0ca2kxwy0758n7lssut4,"{""points"":[{""geometry"":[{""x"":406,""y"":464},{""x"":413,""y"":643},{""x"":300,""y"":647},{""x"":293,""y"":471}]}]}"
ck7os0o4ckyej0758ixk2keho,"{""points"":[{""geometry"":[{""x"":475,""y"":474},{""x"":451,""y"":837},{""x"":218,""y"":838},{""x"":218,""y"":470}]}]}"
ck7os11dt8f0k08744nvb6v2f,"{""points"":[{""geometry"":[{""x"":392,""y"":513},{""x"":400,""y"":726},{""x"":262,""y"":737},{""x"":256,""y"":521}]}]}"
ck7os2vju7q6w086678vwb9l6,"{""points"":[{""geometry"":[{""x"":422,""y"":486},{""x"":412,""y"":659},{""x"":302,""y"":653},{""x"":313,""y"":483}]}]}"
ck7os360pg3430812ooiyqr2o,"{""points"":[{""geometry"":[{""x"":458,""y"":495},{""x"":426,""y"":793},{""x"":228,""y"":760},{""x"":276,""y"":471}]}]}"
ck7os3j38p1l80731tfwf7y72,"{""points"":[{""geometry"":[{""x"":474,""y"":538},{""x"":457,""y"":761},{""x"":316,""y"":750},{""x"":333,""y"":526}]}]}"
ck7os3w2ep2260731c0vkew73,"{""points"":[{""geometry"":[{""x"":454,""y"":703},{""x"":417,""y"":857},{""x"":319,""y"":832},{""x"":358,""y"":678}]}]}"
ck7os496byrkq08779f0pcybg,"{""points"":[{""geometry"":[{""x"":438,""y"":575},{""x"":447,""y"":780},{""x"":317,""y"":784},{""x"":311,""y"":582}]}]}"
ck7os4ug2p37d0731p36e5ivk,"{""points"":[{""geometry"":[{""x"":439,""y"":362},{""x"":418,""y"":622},{""x"":259,""y"":610},{""x"":273,""y"":348}]}]}"
ck7os5fd84480075238pc41w9,"{""points"":[{""geometry"":[{""x"":440,""y"":446},{""x"":435,""y"":756},{""x"":242,""y"":751},{""x"":245,""y"":445}]}]}"
ck7os5rsc7tp60866e80mwp7u,"{""points"":[{""geometry"":[{""x"":490,""y"":264},{""x"":495,""y"":680},{""x"":182,""y"":667},{""x"":219,""y"":252}]}]}"
ck7os65cu7u340866b2cs8mxt,"{""points"":[{""geometry"":[{""x"":399,""y"":545},{""x"":366,""y"":708},{""x"":265,""y"":687},{""x"":296,""y"":523}]}]}"
ck7os6k99yucq0877qzme6624,"{""points"":[{""geometry"":[{""x"":546,""y"":516},{""x"":478,""y"":864},{""x"":257,""y"":835},{""x"":319,""y"":476}]}]}"
ck7os71ey7va808662l7emosm,"{""points"":[{""geometry"":[{""x"":1300,""y"":1711},{""x"":1293,""y"":2581},{""x"":729,""y"":2611},{""x"":735,""y"":1693}]}]}"
ck7os7ihql6o80758i0de8btx,"{""points"":[{""geometry"":[{""x"":759,""y"":1914},{""x"":772,""y"":2697},{""x"":247,""y"":2754},{""x"":225,""y"":1923}]}]}"
ck7os7yfeyw810877ehtv9e3c,"{""points"":[{""geometry"":[{""x"":2356,""y"":1582},{""x"":2404,""y"":2217},{""x"":1194,""y"":2208},{""x"":1288,""y"":1566}]}]}"
ck7os9crrl9az075874dz9y09,"{""points"":[{""geometry"":[{""x"":2709,""y"":1118},{""x"":2768,""y"":1623},{""x"":1929,""y"":1680},{""x"":1898,""y"":1179}]}]}"
ck7osbi684c9t0752gm3k56f8,"{""points"":[{""geometry"":[{""x"":2810,""y"":1552},{""x"":2853,""y"":1959},{""x"":2179,""y"":1986},{""x"":2161,""y"":1582}]}]}"
ck7osc1sqlcxh0758t603wwiu,"{""points"":[{""geometry"":[{""x"":1507,""y"":662},{""x"":808,""y"":660},{""x"":939,""y"":1852},{""x"":1618,""y"":1783}]}]}"
ck7ose5ezz4d908775y8r6vte,"{""points"":[{""geometry"":[{""x"":879,""y"":1876},{""x"":907,""y"":2532},{""x"":480,""y"":2581},{""x"":452,""y"":1886}]}]}"
ck7oseuaclgln0758evpyqsn3,"{""points"":[{""geometry"":[{""x"":3083,""y"":769},{""x"":3236,""y"":1657},{""x"":1590,""y"":1697},{""x"":1618,""y"":832}]}]}"
ck7osfbtj86cl086691ge0jyt,"{""points"":[{""geometry"":[{""x"":1921,""y"":1465},{""x"":1990,""y"":1994},{""x"":931,""y"":2113},{""x"":965,""y"":1556}]}]}"
ck7osfttngipt0812j6gv83d3,"{""points"":[{""geometry"":[{""x"":1103,""y"":1679},{""x"":1134,""y"":2519},{""x"":583,""y"":2567},{""x"":539,""y"":1690}]}]}"
ck7oshik54hz50807ptv5pae9,"{""points"":[{""geometry"":[{""x"":1010,""y"":1710},{""x"":1079,""y"":2336},{""x"":686,""y"":2404},{""x"":618,""y"":1731}]}]}"
ck7oshva68z0n08749mypzu39,"{""points"":[{""geometry"":[{""x"":1113,""y"":1481},{""x"":1102,""y"":1861},{""x"":856,""y"":1835},{""x"":873,""y"":1442}]}]}"
ck7osi97bljj30758imwch3hh,"{""points"":[{""geometry"":[{""x"":3243,""y"":1133},{""x"":3270,""y"":1610},{""x"":2487,""y"":1600},{""x"":2484,""y"":1138}]}]}"
ck7osjhgrpkld0731asbcueoq,"{""points"":[{""geometry"":[{""x"":810,""y"":1914},{""x"":875,""y"":2671},{""x"":373,""y"":2763},{""x"":281,""y"":1955}]}]}"
ck7osjzdfgm8m08127hvxrdeg,"{""points"":[{""geometry"":[{""x"":2682,""y"":1012},{""x"":2765,""y"":1529},{""x"":1912,""y"":1628},{""x"":1854,""y"":1106}]}]}"
ck7oskt1a4m4u0752yvhgn1yw,"{""points"":[{""geometry"":[{""x"":1086,""y"":802},{""x"":1358,""y"":854},{""x"":1285,""y"":1263},{""x"":1004,""y"":1210}]},{""geometry"":[{""x"":2844,""y"":667},{""x"":2911,""y"":917},{""x"":2505,""y"":987},{""x"":2441,""y"":737}]}]}"
ck7osl86k927x0874cpwxb6p7,"{""points"":[{""geometry"":[{""x"":2404,""y"":1067},{""x"":3054,""y"":1072},{""x"":3020,""y"":1457},{""x"":2398,""y"":1449}]}]}"
ck7osljqxlm630758od3ucl80,"{""points"":[{""geometry"":[{""x"":2578,""y"":1290},{""x"":2633,""y"":1896},{""x"":2253,""y"":1933},{""x"":2196,""y"":1325}]}]}"
ck7osnlu2zc8l0877nmbl0e20,"{""points"":[{""geometry"":[{""x"":2987,""y"":828},{""x"":2990,""y"":1152},{""x"":3600,""y"":1189},{""x"":3574,""y"":859}]},{""geometry"":[{""x"":2885,""y"":2113},{""x"":2895,""y"":2550},{""x"":2204,""y"":2498},{""x"":2224,""y"":2068}]}]}"
ck7osnyfmzce80877uc8mhxbm,"{""points"":[{""geometry"":[{""x"":1384,""y"":1949},{""x"":1397,""y"":2840},{""x"":812,""y"":2898},{""x"":809,""y"":1953}]}]}"
ck7osobbu93rn0874fufpbb8x,"{""points"":[{""geometry"":[{""x"":2597,""y"":1226},{""x"":2566,""y"":1591},{""x"":1736,""y"":1598},{""x"":1846,""y"":1261}]}]}"
ck7osoo4f4o560752u39ze7gs,"{""points"":[{""geometry"":[{""x"":1972,""y"":1842},{""x"":2012,""y"":2391},{""x"":953,""y"":2430},{""x"":1039,""y"":1866}]}]}"
ck7ospevuloih0758u090av1m,"{""points"":[{""geometry"":[{""x"":2139,""y"":1157},{""x"":2128,""y"":1766},{""x"":1748,""y"":1759},{""x"":1754,""y"":1146}]}]}"
ck7osq0e24p930752ktfl7dfg,"{""points"":[{""geometry"":[{""x"":2501,""y"":1321},{""x"":2523,""y"":1898},{""x"":1597,""y"":1902},{""x"":1599,""y"":1337}]}]}"
ck7osqh7egqpb08128dy0db6n,"{""points"":[{""geometry"":[{""x"":1907,""y"":1054},{""x"":1910,""y"":1612},{""x"":2820,""y"":1597},{""x"":2796,""y"":1041}]}]}"
ck7osqtnvgr2p08125mhyoutu,"{""points"":[{""geometry"":[{""x"":2652,""y"":1492},{""x"":2593,""y"":2231},{""x"":1630,""y"":2179},{""x"":1751,""y"":1458}]}]}"
ck7osr8lxlq5r0758nrfsh9wg,"{""points"":[{""geometry"":[{""x"":2664,""y"":1300},{""x"":2726,""y"":1790},{""x"":1911,""y"":1849},{""x"":1880,""y"":1353}]}]}"
ck7osrji996fd0874b5caay5u,"{""points"":[{""geometry"":[{""x"":1106,""y"":1406},{""x"":1066,""y"":1999},{""x"":1445,""y"":2017},{""x"":1482,""y"":1426}]}]}"
ck7osrv5z4pn70807fr5hkb0m,"{""points"":[{""geometry"":[{""x"":641,""y"":1698},{""x"":167,""y"":1685},{""x"":189,""y"":2439},{""x"":658,""y"":2399}]}]}"
ck7ossij5zg2w0877gzrntpgu,"{""points"":[{""geometry"":[{""x"":585,""y"":1651},{""x"":75,""y"":1633},{""x"":66,""y"":2446},{""x"":594,""y"":2409}]}]}"
ck7ossub297f40874oq0xsgu5,"{""points"":[{""geometry"":[{""x"":2242,""y"":1365},{""x"":1884,""y"":1411},{""x"":1956,""y"":1967},{""x"":2327,""y"":1918}]}]}"
ck7ost7mv97qb0874fr309l4j,"{""points"":[{""geometry"":[{""x"":2573,""y"":1119},{""x"":1630,""y"":1135},{""x"":1637,""y"":1735},{""x"":2605,""y"":1708}]}]}"
ck7ostjgtgt7p0812o0fknjzu,"{""points"":[{""geometry"":[{""x"":1808,""y"":1324},{""x"":1155,""y"":1382},{""x"":1181,""y"":1789},{""x"":1837,""y"":1743}]}]}"
ck7ostvon4sjc0752cs2m6u7s,"{""points"":[{""geometry"":[{""x"":2598,""y"":1101},{""x"":1889,""y"":1032},{""x"":1771,""y"":1303},{""x"":2555,""y"":1410}]}]}"
ck7osula798ig0874npsfiznk,"{""points"":[{""geometry"":[{""x"":821,""y"":2090},{""x"":703,""y"":2778},{""x"":253,""y"":2747},{""x"":386,""y"":2012}]}]}"
ck7osuyem4rul0807cgrrgswn,"{""points"":[{""geometry"":[{""x"":1535,""y"":604},{""x"":1512,""y"":1735},{""x"":817,""y"":1716},{""x"":825,""y"":494}]}]}"
ck7osv9eugu3q0812x6oi2bzl,"{""points"":[{""geometry"":[{""x"":2789,""y"":1511},{""x"":2813,""y"":1967},{""x"":2072,""y"":1969},{""x"":2074,""y"":1514}]}]}"
